,Image Name,Acc,F1,Jaccard,Recall,Precision
118,ISIC_0001131.jpg,0.967437744140625,0.9512027805725783,0.9069463218942135,0.9274502809239276,0.9762038862292312
119,ISIC_0000202.jpg,0.89019775390625,0.92675976061556,0.8635156664896442,0.8635156664896442,1.0
120,ISIC_0010858.jpg,0.848907470703125,0.7321612117933459,0.5774876258747227,0.8194974265818953,0.6616475189440235
121,ISIC_0000287.jpg,0.981109619140625,0.9670674611619494,0.9362348699459181,0.9868078175895766,0.9481013978718965
122,ISIC_0010034.jpg,0.9802703857421875,0.9722680965147452,0.9460328060436579,0.9706235011990407,0.9739182743952219
123,ISIC_0002780.jpg,0.9912872314453125,0.9147888374869423,0.842959295929593,0.8466850828729282,0.9948068808828302
124,ISIC_0010173.jpg,0.98297119140625,0.9211864406779662,0.8538884524744698,0.891470749043193,0.9529514903565166
125,ISIC_0009533.jpg,0.863861083984375,0.4686755597903764,0.30605895621062457,0.999491998983998,0.3061065733177752
126,ISIC_0006776.jpg,0.979278564453125,0.8175711982804943,0.6914337650533969,0.6917481245737668,0.9993431855500821
127,ISIC_0010073.jpg,0.899932861328125,0.8452718006795018,0.7320093171509133,0.7320093171509133,1.0
128,ISIC_0000258.jpg,0.9133148193359375,0.9110801546432094,0.836682478079632,0.836682478079632,1.0
129,ISIC_0009958.jpg,0.9503021240234375,0.8466355888308141,0.7340573201600392,0.7388231426692965,0.9912890065056786
130,ISIC_0000516.jpg,0.9727020263671875,0.9639525277559491,0.9304134738807421,0.987450462351387,0.9415469395788231
131,ISIC_0009937.jpg,0.9799652099609375,0.841711874623267,0.7266860949208993,0.7266860949208993,1.0
132,ISIC_0011144.jpg,0.9421844482421875,0.8821278581427904,0.7891133745199532,0.7891572971167762,0.9999294731645391
133,ISIC_0009885.jpg,0.9893646240234375,0.9125580228327687,0.8391785879095524,0.9568534596158905,0.8721822541966426
134,ISIC_0000453.jpg,0.9673614501953125,0.9298481519136794,0.8688936561446522,0.948037183173945,0.9123439310078517
135,ISIC_0000471.jpg,0.9828948974609375,0.9433981317849028,0.8928605562458186,0.998610368786745,0.8939712918660287
136,ISIC_0000110.jpg,0.9906768798828125,0.9540082800150546,0.9120610247553252,0.9225505896054739,0.9876870324189526
137,ISIC_0000439.jpg,0.9874725341796875,0.9117109366598559,0.8377470355731226,0.84375,0.991578947368421
138,ISIC_0000062.jpg,0.9863739013671875,0.9209944262585155,0.8535585437848475,0.9992320982914187,0.8541188053823433
139,ISIC_0000445.jpg,0.95989990234375,0.8104169672485932,0.6812613705275925,0.6812613705275925,1.0
140,ISIC_0011136.jpg,0.972076416015625,0.9393517597931995,0.885639295088114,0.9715500102831288,0.9092192211458267
141,ISIC_0000299.jpg,0.901031494140625,0.9275695716263904,0.864922839827561,0.8856545753097477,0.9736490446606494
142,ISIC_0010009.jpg,0.9920806884765625,0.9380446460546736,0.883318345323741,0.9839719509140997,0.896213503649635
143,ISIC_0000159.jpg,0.9461822509765625,0.9248407100389967,0.8601894795259047,0.8737668612844776,0.982256020278834
144,ISIC_0010176.jpg,0.9842681884765625,0.9084450759257614,0.832248616986658,1.0,0.832248616986658
145,ISIC_0010218.jpg,0.955413818359375,0.9091813265369553,0.8334852974697972,0.9827980110200242,0.8458246588017581
146,ISIC_0003728.jpg,0.3150482177734375,0.12464655525438272,0.06646563377352604,0.9794667483910512,0.06655837394310467
147,ISIC_0010339.jpg,0.9904022216796875,0.9588054227519812,0.9208705497546861,0.9830781627719581,0.9357024159529592
148,ISIC_0000463.jpg,0.9696502685546875,0.9447883414295628,0.8953543431367391,0.8953543431367391,1.0
149,ISIC_0010562.jpg,0.9756317138671875,0.9122864832207394,0.8387194506160371,0.9776339022954679,0.8551276771004942
150,ISIC_0010458.jpg,0.970611572265625,0.8981275785464932,0.8150921658986175,0.9972982497356984,0.816895987684018
151,ISIC_0011295.jpg,0.93670654296875,0.9263860296727479,0.8628669664110024,0.8631237805482985,0.9996552912788693
152,ISIC_0000041.jpg,0.967803955078125,0.8066348973607037,0.6759330363999385,0.9963776318768395,0.6775981524249423
153,ISIC_0000275.jpg,0.9875030517578125,0.9232211493390832,0.8573916071739509,0.8575409265064438,0.9997969543147208
154,ISIC_0000499.jpg,0.96875,0.8684649967886962,0.7675105006243614,0.7749885373681797,0.9875839906514753
155,ISIC_0000137.jpg,0.9840087890625,0.9681691167537358,0.9383021311668432,0.9980587388064375,0.940017693895606
156,ISIC_0000544.jpg,0.9652252197265625,0.9344568749820252,0.8769770580296896,1.0,0.8769770580296896
157,ISIC_0010228.jpg,0.9565887451171875,0.9744584197437762,0.9501890888717698,0.952139511219495,0.9978487901743032
158,ISIC_0000175.jpg,0.9867095947265625,0.9694096161275594,0.9406352235550709,0.9496318722906488,0.9900286944045911
159,ISIC_0010377.jpg,0.9681396484375,0.9567020570670206,0.916997932898712,0.9949965493443754,0.9212460063897764
160,ISIC_0000132.jpg,0.9870758056640625,0.8400981687747782,0.7242838541666666,1.0,0.7242838541666666
161,ISIC_0000294.jpg,0.8983917236328125,0.9258636621725432,0.8619610281923715,0.8656756813024379,0.9950464248109505
162,ISIC_0000484.jpg,0.915618896484375,0.9044178650442479,0.8255135203357208,0.9364664614503544,0.8744902734139982
163,ISIC_0010075.jpg,0.7715606689453125,0.7748010649979693,0.6323879680785758,0.6325277532174084,0.9996506618018088
164,ISIC_0000063.jpg,0.937835693359375,0.9213513513513514,0.8541718867451766,0.8541718867451766,1.0
165,ISIC_0000525.jpg,0.98577880859375,0.9805192090631663,0.961782917127978,0.9891616059379217,0.9720265230004144
